effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
6434,fighterAbilityEnergyNeutralizer,None,None,None,None,effects.EnergyDestabilization,None,1,0,2208,None,None,2209,2210,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6435,fighterAbilityStasisWebifier,None,None,None,None,effects.ModifyTargetSpeed,None,1,0,2183,None,None,2186,2187,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6436,fighterAbilityWarpDisruption,None,None,None,None,effects.WarpDisrupt,None,1,0,2203,None,None,2204,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6437,fighterAbilityECM,None,None,None,None,effects.ElectronicAttributeModifyTarget,None,1,0,2220,None,None,2221,2222,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6439,fighterAbilityEvasiveManeuvers,None,None,None,None,,None,0,0,2123,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6440,fighterAbilityAfterburner,None,None,None,None,effects.Afterburner,None,0,0,2158,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6441,fighterAbilityMicroWarpDrive,None,None,None,None,effects.MicroWarpDrive,None,0,0,2157,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6442,fighterAbilityMicroJumpDrive,None,None,None,None,effects.MicroJumpDriveEngage,None,0,0,2155,None,None,2154,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6443,pointDefense,None,None,None,None,effects.PointDefense,None,1,0,73,None,6,99,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6445,tractorBeamShip,None,None,None,None,effects.Laser,None,0,0,73,None,6,54,None,0,1,None,0,0,0,0,None,None,None,None,None,"null
...
"
6446,structureBumpingModule,None,None,None,None,,None,0,0,None,None,None,None,None,0,1,None,0,0,0,0,None,None,None,None,None,"null
...
"
6447,lightningWeapon,None,None,None,None,effects.Laser,None,1,0,73,None,6,None,None,0,1,None,1,0,0,0,None,None,None,None,None,"null
...
"
6448,structureMissileGuidanceEnhancer,None,None,None,None,,None,0,0,None,None,None,None,None,0,1,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 1547
  modifiedAttributeID: 654
  modifyingAttributeID: 848
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1546
  modifiedAttributeID: 654
  modifyingAttributeID: 848
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1547
  modifiedAttributeID: 653
  modifyingAttributeID: 847
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1546
  modifiedAttributeID: 653
  modifyingAttributeID: 847
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1547
  modifiedAttributeID: 281
  modifyingAttributeID: 596
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1546
  modifiedAttributeID: 281
  modifyingAttributeID: 596
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1547
  modifiedAttributeID: 37
  modifyingAttributeID: 547
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 1546
  modifiedAttributeID: 37
  modifyingAttributeID: 547
  operation: 6
"
6449,structureBallisticControlSystem,None,None,None,None,,None,0,0,None,None,None,None,None,0,1,None,0,0,0,0,None,None,None,None,None,"- domain: structureID
  func: ItemModifier
  modifiedAttributeID: 2750
  modifyingAttributeID: 213
  operation: 4
- domain: shipID
  func: LocationGroupModifier
  groupID: 1327
  modifiedAttributeID: 51
  modifyingAttributeID: 204
  operation: 4
- domain: shipID
  func: LocationGroupModifier
  groupID: 1562
  modifiedAttributeID: 51
  modifyingAttributeID: 204
  operation: 4
"
6450,structureMissileGuidanceComputerBonus5,None,None,None,None,,None,0,0,73,None,6,None,None,0,1,None,1,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 654
  modifyingAttributeID: 848
  operation: 6
  skillTypeID: 37796
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 653
  modifyingAttributeID: 847
  operation: 6
  skillTypeID: 37796
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 281
  modifyingAttributeID: 596
  operation: 6
  skillTypeID: 37796
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 547
  operation: 6
  skillTypeID: 37796
"
6451,structureScanResolutionActivePercentage,None,None,None,None,,None,0,0,None,None,None,None,None,0,1,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 564
  modifyingAttributeID: 566
  operation: 6
"
6464,fighterAbilityTackle,None,None,None,None,effects.WarpScramble,None,1,0,2238,None,None,2239,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6465,fighterAbilityAttackM,None,None,None,None,effects.Laser,None,1,0,2233,None,None,2236,2237,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6470,remoteECMFalloff,None,None,None,None,effects.ElectronicAttributeModifyTarget,None,1,0,73,None,6,54,2044,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6472,doomsdayBeamDOT,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6473,doomsdayConeDOT,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6474,doomsdayHOG,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6475,structureRigDoomsdayTargetAmountBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 1333
  modifiedAttributeID: 2104
  modifyingAttributeID: 2277
  operation: 2
"
6476,doomsdayAOEWeb,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6477,doomsdayAOENeut,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6478,doomsdayAOEPaint,None,None,None,None,,None,1,0,2400,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6479,doomsdayAOETrack,None,None,None,None,,None,1,0,2397,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6480,doomsdayAOEGuide,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6481,doomsdayAOEDamp,None,None,None,None,,None,1,0,2399,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6482,doomsdayAOEBubble,None,None,None,None,,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6484,emergencyHullEnergizer,None,None,None,None,effects.Invulnerability,None,1,0,73,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6485,fighterAbilityLaunchBomb,None,None,None,None,,None,1,0,2349,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
6487,modifyEnergyWarfareResistance,None,None,None,None,None,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2045
  modifyingAttributeID: 2267
  operation: 6
"
6488,scriptSensorBoosterSensorStrengthBonusBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: otherID
  func: ItemModifier
  modifiedAttributeID: 1030
  modifyingAttributeID: 2282
  operation: 6
- domain: otherID
  func: ItemModifier
  modifiedAttributeID: 1029
  modifyingAttributeID: 2282
  operation: 6
- domain: otherID
  func: ItemModifier
  modifiedAttributeID: 1028
  modifyingAttributeID: 2282
  operation: 6
- domain: otherID
  func: ItemModifier
  modifiedAttributeID: 1027
  modifyingAttributeID: 2282
  operation: 6
"
6489,skillMultiplierShipBonusDreadnoughtAmarr,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2283
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2284
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2285
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5214
  modifyingAttributeID: 280
  operation: 0
"
6492,skillMultiplierShipBonusDreadnoughtCaldari,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2286
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2287
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2288
  modifyingAttributeID: 280
  operation: 0
"
6495,skillMultiplierShipBonusDreadnoughtGallente,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2289
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2290
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2291
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5215
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5216
  modifyingAttributeID: 280
  operation: 0
"
6498,skillMultiplierShipBonusDreadnoughtMinmatar,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2292
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2293
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2294
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 5248
  modifyingAttributeID: 280
  operation: 0
"
6501,shipBonusDreadnoughtA1DamageBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 2283
  operation: 6
  skillTypeID: 20327
"
6502,shipBonusDreadnoughtA2ArmorResists,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 267
  modifyingAttributeID: 2284
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 270
  modifyingAttributeID: 2284
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 269
  modifyingAttributeID: 2284
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 268
  modifyingAttributeID: 2284
  operation: 6
"
6503,shipBonusDreadnoughtA3CapNeed,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 2285
  operation: 6
  skillTypeID: 20327
"
6504,shipBonusDreadnoughtC1DamageBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 32435
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 21668
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 114
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 118
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 117
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 3325
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 116
  modifyingAttributeID: 2286
  operation: 6
  skillTypeID: 3325
"
6505,shipBonusDreadnoughtC2ShieldResists,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 2287
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 2287
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 2287
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 2287
  operation: 6
"
6506,shipBonusDreadnoughtG1DamageBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 2289
  operation: 6
  skillTypeID: 21666
"
6507,shipBonusDreadnoughtG2ROFBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 2290
  operation: 6
  skillTypeID: 21666
"
6508,shipBonusDreadnoughtG3RepairTime,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2291
  operation: 6
  skillTypeID: 21803
"
6509,shipBonusDreadnoughtM1DamageBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 2292
  operation: 6
  skillTypeID: 21667
"
6510,shipBonusDreadnoughtM2ROFBonus,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 51
  modifyingAttributeID: 2293
  operation: 6
  skillTypeID: 21667
"
6511,shipBonusDreadnoughtM3RepairTime,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2293
  operation: 6
  skillTypeID: 21802
"
6513,doomsdayAOEECM,None,None,None,None,,None,1,0,2398,None,6,None,None,0,0,None,1,0,0,0,None,None,None,None,None,"null
...
"
6514,skillMultiplierShipBonusForceAuxiliaryAmarr,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2308
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2309
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2310
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2320
  modifyingAttributeID: 280
  operation: 0
"
6517,skillMultiplierShipBonusForceAuxiliaryCaldari,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2311
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2312
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2313
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2321
  modifyingAttributeID: 280
  operation: 0
"
6520,skillMultiplierShipBonusForceAuxiliaryGallente,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2314
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2315
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2316
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2322
  modifyingAttributeID: 280
  operation: 0
"
6523,skillMultiplierShipBonusForceAuxiliaryMinmatar,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2317
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2318
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2319
  modifyingAttributeID: 280
  operation: 0
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2323
  modifyingAttributeID: 280
  operation: 0
"
6526,shipBonusForceAuxiliaryA1RemoteRepairAndCapAmount,None,None,None,None,,None,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 90
  modifyingAttributeID: 2308
  operation: 6
  skillTypeID: 24572
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2308
  operation: 6
  skillTypeID: 24568
"
