attributeID,attributeName,description,iconID,defaultValue,published,displayName,unitID,stackable,highIsGood,categoryID
1836,None,Bonus to Small Projectile Turret damage,None,0.0,0,None,None,1,1,None
1837,None,Bonus to shield booster repair amount,None,0.0,0,None,None,1,1,None
1838,None,Bonus to optimal range of Codebreakers and Analyzers,None,0.0,0,None,None,1,1,None
1839,Damage Delay,The delay in ms until the damage is done to the target. (Allows some FX to be played),1392,10000.0,1,Damage Delay,101,1,1,7
1840,None,,None,0.0,0,None,None,1,1,7
1842,None,ORE Mining frigate bonus 1,None,0.0,0,None,None,1,1,37
1843,None,ORE Mining frigate bonus 2,None,0.0,0,None,None,1,1,37
1844,Orbital Strike Accuracy,A scaling factor used by DUST to determine how accurate a single shot from an orbital strike is.,None,1.0,1,Orbital Strike Accuracy,None,1,1,7
1845,Orbital Strike Damage,A scaling factor used by DUST to determine how much damage a single shot from an orbital strike does.,None,1.0,1,Orbital Strike Damage,None,1,1,7
1846,None,The second cargo group that can be loaded into this container,None,0.0,0,None,None,1,1,9
1847,None,"Autogenerated skill attribute, 902",None,0.0,1,None,None,1,1,None
1848,None,"Autogenerated skill attribute, 902",None,0.0,1,None,None,1,1,None
1849,None,Indicates the percentage amount redistributed each cycle for resistance shift modules,None,0.0,0,None,None,1,1,7
1851,Sensor Strength Bonus,Bonus for Sensor Strength,None,0.0,1,Sensor Strength Bonus,105,0,1,7
1852,Can Be Jettisoned,"This attribute is not needed by default. You only need to add it if you want to stop something from being jettisoned.

The primary case for this was Station Containers.

0 = Cannot be jettisoned.
1 = Can be jettisoned.",None,1.0,0,Can Be Jettisoned,None,1,1,None
1854,Stable Shutdown,This is a devhax attribute that prevents you from e-warping on logon or logoff,None,0.0,0,Stable Shutdown,137,1,1,None
1855,Ignore Drones Below This Size,NPC'S with this attribute wont shoot drones with signature radius less than this value.,None,0.0,0,Ignore Drones Below This Size,1,1,1,12
1856,Mass Penalty Reduction,,None,0.0,1,Mass Penalty Reduction,105,1,1,7
1857,None,Increase in small energy turret tracking,None,0.0,0,None,None,1,1,None
1858,None,Increase in Small Energy Turret optimal Range,None,0.0,0,None,None,1,1,None
1859,None,Increase in Nosferatu drain amount,None,0.0,0,None,None,1,1,None
1860,None,Increase in Energy Neutralizer drain amount,None,0.0,0,None,None,1,1,None
1861,None,Increase in Statis Webifier speed reduction,None,0.0,0,None,None,1,1,None
1862,None,Increase in Light Missile velocity,None,0.0,0,None,None,1,1,None
1863,None,Increase in Rocket velocity,None,0.0,0,None,None,1,1,None
1864,None,Increase in Drone MWD speed,None,0.0,0,None,None,1,1,None
1865,None,,None,0.0,0,None,None,1,1,None
1866,None,,None,0.0,0,None,None,1,1,None
1867,None,Increase in Small Projectile Turret tracking,None,0.0,0,None,None,1,1,None
1868,None,Increase in Small Projectile Turret falloff,None,0.0,0,None,None,1,1,None
1869,None,Increase in Small Projectile Turret optimal range,None,0.0,0,None,None,1,1,None
1870,None,,None,0.0,0,None,None,1,1,None
1871,None,,None,0.0,0,None,None,1,1,None
1872,Can be fitted to,Can be fitted to,1443,0.0,1,Can be fitted to,115,1,1,1
1879,Can be fitted to,Can be fitted to,1443,0.0,1,Can be fitted to,115,1,1,1
1880,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
1881,Can be fitted to,,1443,0.0,1,Can be fitted to,115,1,1,1
1882,None,,None,0.0,0,None,None,1,1,None
1883,None,,None,0.0,0,None,None,1,1,None
1886,Boosted repair multiplier,Multiplier applied to armorDamageAmount when consuming a collection of charges.,None,0.0,1,Boosted repair multiplier,104,1,1,7
1887,None,,None,0.0,0,None,None,1,1,9
1888,None,,None,0.0,0,None,None,1,1,9
1889,None,,None,0.0,0,None,None,1,1,9
1890,Non-Destructible,This will make the item non-destructible upon podding.  ONLY FOR IMPLANTS AND BOOSTERS,None,0.0,0,Non-Destructible,137,1,1,7
1891,None,Tells if this type (ship) can be placed in the maintenance bay of a capital industrial ship.,None,0.0,0,None,None,1,1,9
1892,None,the average armor amount repaired per second,None,0.0,0,None,113,1,1,3
1893,None,the average shield amount regenerated per second,None,0.0,0,None,113,1,1,2
1894,None,represents the capacity level of an entity,None,1.0,0,None,109,0,1,7
1895,None,modifier to an entity capacitor level to represent energy drain for small ships,None,1.0,0,None,109,1,1,7
1896,None,modifier to an entity capacitor level to represent energy drain for medium ships,None,1.0,0,None,109,1,1,7
1897,None,modifier to an entity capacitor level to represent energy drain for large ships,None,1.0,0,None,109,1,1,7
1904,Processing Fee,ISK fee per tag to be paid when turning in a tag for a security-status gain,2512,0.0,1,Processing Fee,133,1,1,7
1905,Maximum Scan Deviation Modifier,,None,0.0,1,Maximum Scan Deviation Modifier,105,0,1,7
1906,Duration Bonus,,None,0.0,1,Duration Bonus,105,0,0,7
1907,Scan Strength Bonus,,None,0.0,1,Scan Strength Bonus,105,0,1,7
1908,Wormhole Signature Strength,Wormhole signature strength.,None,0.0,1,Wormhole Signature Strength,120,0,1,6
1909,Virus Coherence,The coherence of a virus.,None,0.0,1,Virus Coherence,None,1,1,7
1910,Virus Strength,The strength attribute for a Virus,None,0.0,1,Virus Strength,None,1,1,7
1911,Virus Utility Element Slots,The number of utility element slots a virus has.,None,0.0,1,Virus Utility Element Slots,None,1,1,7
1912,None,"The number of mini containers that are spewed out from this type, if it supports spewing.",None,20.0,1,None,138,1,1,None
1913,None,Default junk loot to spawn into a mini container that does not contain anything fancy from a loot table.,None,0.0,1,None,116,1,1,None
1914,None,The speed at which mini containers fly away from a spew container,None,65.0,1,None,10,1,1,None
1915,Virus Coherence Bonus,Adds to the virus coherence of profession modules,None,0.0,1,Virus Coherence Bonus,None,1,1,9
1916,Follows Jump Clones,Stays with characters across clone changes. ONLY FOR IMPLANTS AND BOOSTERS.,None,0.0,0,Follows Jump Clones,137,1,1,7
1917,None,"If present, will add the given value to the automatic computed lifetime of MiniContainers with regards to the time required to take them and the amount of containers scattered out into space.",None,0.0,1,None,3,1,1,None
1918,Analyzer Virus Strength Bonus,,None,0.0,1,Analyzer Virus Strength Bonus,None,1,1,7
1919,None,,None,0.0,0,None,None,1,1,9
1920,Disallow activation in forcefield,"If set to True on a module, the module will not be allowed to activate whilst the ship is inside a starbase forcefield",None,0.0,1,Disallow activation in forcefield,137,1,1,7
1921,Clone Jump Cool Down,,None,24.0,0,Clone Jump Cool Down,None,1,1,None
1922,Warfare Link Strength Bonus,,None,0.0,1,Warfare Link Strength Bonus,None,1,1,7
1923,Reactivation Bonus,Role bonus for Marauders.,None,0.0,0,Reactivation Bonus,105,1,1,7
1924,None,,None,0.0,0,None,None,1,1,9
1925,Empire Tax Modifier,,None,0.0,1,Empire Tax Modifier,105,1,1,7
1926,None,,None,1.0,0,None,None,1,1,7
1927,None,Defines whether an entity can be hacked or not.,None,0.0,0,None,137,1,1,8
1928,Raw Material Siphon Amount,The amount of Raw Material stolen from active Moon Harvester Arrays each cycle.,None,0.0,1,Raw Material Siphon Amount,138,1,1,7
1929,Processed Material Siphon Amount,Amount of Processed Materials stolen from active Simple Reactor Array every cycle.,None,0.0,1,Processed Material Siphon Amount,138,1,1,7
1930,Amount Destroyed On Steal,Amount of stolen materials that is destroyed.,None,0.0,1,Amount Destroyed On Steal,105,1,1,7
1932,Ascendancy Set bonus,,None,1.0,1,Ascendancy Set bonus,104,1,1,7
1933,Polymer Material Siphon Amount,Amount of Polymer Materials stolen from active Polymer Reactor Array every cycle. ,None,0.0,1,Polymer Material Siphon Amount,105,1,1,7
1934,None,If module is offensive should it deactivate on disconnect. Default to 1,None,1.0,0,None,None,1,1,None
1935,Overload Effectiveness Bonus,,1386,0.0,1,Overload Effectiveness Bonus,105,1,1,7
1936,Overload Effectiveness Bonus,,1386,0.0,1,Overload Effectiveness Bonus,105,1,1,7
1937,Overload Effectiveness Bonus,,1386,0.0,1,Overload Effectiveness Bonus,105,1,1,7
1938,Mining Amount Bonus Bonus,Modifies miningAmountBonus,None,0.0,0,Mining Amount Bonus Bonus,None,1,1,None
1939,Ore Refining Efficiency Bonus,Bonus for refining ore. Used for station improvements,None,0.0,1,Ore Refining Efficiency Bonus,127,1,1,None
1942,None,,None,0.0,0,None,None,1,1,37
1943,None,,None,0.0,0,None,None,1,1,37
1944,Can be fitted to,,1443,0.0,1,Can be fitted to,116,1,1,1
1945,None,NOS override allows a nosferatu module to drain the target capacitor below the current ships capacitor level.,None,0.0,0,None,137,1,1,5
1946,Restricted To Security Level Of At Least,The minimum security level at which the structure can be anchored.,None,-1.0,1,Restricted To Security Level Of At Least,None,1,1,7
1949,Overheat Bonus,,None,0.0,0,Overheat Bonus,105,1,1,52
1950,Warp Speed Increase,,None,0.0,1,Warp Speed Increase,None,1,1,7
1951,None,Shares cost bonus with other structures in this set,None,0.0,0,None,None,1,1,7
1952,Build Cost Multiplier,Build cost multiplier,None,0.0,1,Build Cost Multiplier,104,1,1,7
1954,None,Multiplies the job cost for this blueprint type by the specified value,None,1.0,0,None,104,1,1,7
1955,None,"This is a bookkeeping attribute for blueprints, which will hopefully be deprecated by the end of 2014",None,0.0,0,None,None,1,1,7
1956,Does Not Require Clothing Type,This item of clothing does not allow the category specified to be equipped with this item. It will be removed,None,0.0,0,Does Not Require Clothing Type,None,1,1,None
1957,Requires Other Clothing Types,"When evaluating if the character is dressed well enough, this item will be evaluated as it's not equiped",None,0.0,0,Requires Other Clothing Types,None,1,1,None
1958,None,if set to 1 the ship is immune to directional scan,None,0.0,1,None,137,1,1,7
1959,Invention/reverse engineering speed,Speed bonus when doing invention or reverse engineering,None,1.0,1,Invention/reverse engineering speed,None,1,1,7
1961,Industry Job Length Bonus,A bonus to all industry job times for the advanced industry skill,None,0.0,1,Industry Job Length Bonus,105,1,1,7
1966,Energy warfare modifier,,None,0.0,1,Energy warfare modifier,104,1,1,5
1967,Explosion radius multiplier,,None,0.0,1,Explosion radius multiplier,104,1,1,None
1968,Target painter effectiveness multiplier,,None,0.0,1,Target painter effectiveness multiplier,104,1,1,21
1969,Stasis Webifier strength multiplier,,None,0.0,1,Stasis Webifier strength multiplier,104,1,1,None
1970,Banned in High Sec Space,"Security status restriction, preventing ships from entering high sec and modules from being activated.",None,0.0,1,Banned in High Sec Space,137,1,1,7
1971,Jump Fatigue Multiplier,Multiplier for jump fatigue distance,None,1.0,1,Jump Fatigue Multiplier,104,1,1,7
1972,None,"Multiplier for jump fatigue distance, applied to characters going through a bridge provided by this type.",None,1.0,1,None,104,1,1,7
1973,Gate Scramble Status,If greater than zero than the ship cannot activate gates. Set this to 0 on a type if you want it to be gate scramble-able.,None,-1000.0,1,Gate Scramble Status,None,1,1,7
1974,Gate Scramble Strength,Amount to modify ships gate scramble status by.,None,1.0,1,Gate Scramble Strength,None,1,1,7
1975,None,"Dogma helper version of basic attribute, used to set published flag.",None,1.0,0,None,None,1,1,None
1978,Global Resistance Reduction,"Display name is misleading, this attribute is used only for Shield and Armor, but for convenience sake only this one is used.",None,0.0,1,Global Resistance Reduction,105,1,1,None
1979,None,,None,0.0,0,None,None,1,1,None
1980,Asteroid radius size multiplier,Controls how quickly an asteroid radius increases as its quantity grows.,None,1.0,0,Asteroid radius size multiplier,None,1,1,31
1981,Asteroid unit radius,Sets the radius of the asteroid ball when it has a quantity of 1 unit,None,90.0,0,Asteroid unit radius,1,1,1,31
1982,Manufacturing Time Bonus,Skill bonus per level to manufacturing time efficiency. Only applies to skills required to manufacture the blueprint.,1392,0.0,1,Manufacturing Time Bonus,105,1,1,7
1983,None,,None,0.0,1,None,None,1,1,None
1984,None,,None,0.0,1,None,None,1,1,None
1985,Cooldown between mode switching,Time in milliseconds that it takes to switch stances.,None,0.0,1,Cooldown between mode switching,101,1,1,1
1986,None,,None,0.0,0,None,None,1,1,9
1987,None,,None,0.0,0,None,None,1,1,9
1988,None,,None,0.0,0,None,None,1,1,9
1989,None,,None,0.0,0,None,None,1,1,9
1990,None,,None,1.0,0,None,None,1,0,29
1991,None,,None,1.0,0,None,None,1,0,6
1992,None,,None,1.0,0,None,None,1,0,6
1993,None,,None,1.0,0,None,None,1,0,6
1994,None,,None,1.0,0,None,None,1,0,6
1995,None,,None,1.0,0,None,None,1,0,6
1996,None,,None,1.0,0,None,None,1,0,6
1997,None,,None,1.0,0,None,None,1,0,7
1998,None,,None,1.0,0,None,None,1,0,7
1999,None,,None,1.0,0,None,None,1,0,7
2000,None,,None,1.0,0,None,None,1,0,7
2001,None,,None,1.0,0,None,None,1,0,7
2002,None,,None,1.0,0,None,None,1,0,17
2003,None,,None,1.0,0,None,None,1,0,17
2004,None,,None,0.0,0,None,None,1,1,9
2005,None,,None,0.0,0,None,None,1,1,9
2006,None,,None,0.0,0,None,None,1,1,9
2007,None,,None,0.0,0,None,None,1,1,7
2008,None,,None,0.0,0,None,None,1,1,7
2009,None,Used for NPCs to replicate cooldown functionality for the super weapon.,None,0.0,1,None,None,1,1,33
2010,None,Used for NPCs to replicate damage for the super weapon.,None,0.0,1,None,None,1,1,33
2011,None,Used for NPCs to replicate damage for the super weapon.,None,0.0,1,None,None,1,1,33
2012,None,Used for NPCs to replicate damage for the super weapon.,None,0.0,1,None,None,1,1,33
2013,None,Used for NPCs to replicate damage for the super weapon.,None,0.0,1,None,None,1,1,33
2014,None,,None,0.0,0,None,None,1,1,9
2015,None,,None,0.0,0,None,None,1,1,9
2016,None,,None,0.0,0,None,None,1,1,9
2017,None,,None,0.0,0,None,None,1,1,9
2018,None,"Autogenerated skill attribute, 2015",None,0.0,1,None,None,1,1,None
2019,None,When set to 1 this attribute allows Spawn Containers to refill and relock. ,None,0.0,1,None,None,1,1,None
2020,None,,None,0.0,0,None,None,1,1,9
2021,None,,None,1.0,0,None,None,1,1,9
2023,Modification of Explosion Radius Bonus,,None,1399.0,1,Modification of Explosion Radius Bonus,105,1,1,7
2024,Modification of Explosion Velocity Bonus,,None,1399.0,1,Modification of Explosion Velocity Bonus,105,1,1,7
2025,Modification of Missile Velocity Bonus,,None,1399.0,1,Modification of Missile Velocity Bonus,105,1,1,7
2026,Modification of Flight Time Bonus,,None,1399.0,1,Modification of Flight Time Bonus,105,1,1,7
2027,None,,None,0.0,0,None,None,1,1,9
2028,None,,None,0.0,0,None,None,1,1,9
2029,None,,None,0.0,0,None,None,1,1,9
2030,None,,None,1.0,0,None,None,1,1,7
2031,None,,None,0.0,0,None,None,1,1,17
2032,None,,None,0.0,0,None,None,1,1,17
2033,None,,None,1000000.0,0,None,11,1,1,17
2034,Shield Damage Limit (per second),,None,0.0,1,Shield Damage Limit (per second),113,1,1,2
2035,Armor Damage Limit (per second),,None,0.0,1,Armor Damage Limit (per second),113,1,1,3
2036,Structure Damage Limit (per second),,None,0.0,1,Structure Damage Limit (per second),113,1,1,4
2037,Shield Repair Limit (per second),,None,0.0,1,Shield Repair Limit (per second),113,1,1,2
2038,Armor Repair Limit (per second),,None,0.0,1,Armor Repair Limit (per second),113,1,1,3
2039,Structure Repair Limit (per second),,None,0.0,1,Structure Repair Limit (per second),113,1,1,4
2041,None,,None,0.0,0,None,None,1,1,None
2042,None,,None,0.0,0,None,None,1,1,None
2043,None,,None,0.0,0,None,None,1,1,37
2044,Effectiveness Falloff,distance from maximum range at which effectiveness has fallen by half,1399,0.0,1,Effectiveness Falloff,1,0,1,29
2045,Capacitor Warfare Resistance,Resistance against Energy Neutralizing and Nosferatu,1400,1.0,1,Capacitor Warfare Resistance,108,0,0,36
2046,None,Used for chance based accuracy hit calculation for entity super weapon.,None,250000.0,0,None,None,1,1,33
2047,None,Used for chance based accuracy hit calculation for entity super weapon.,None,250000.0,0,None,None,1,1,33
2048,None,Used for chance based accuracy hit calculation for entity super weapon.,None,1.0,0,None,None,1,1,33
2049,None,Used for chance based accuracy hit calculation for entity super weapon.,None,20.0,0,None,None,1,1,33
2055,Fighter Hangar Capacity,This defines the total capacity of fighters allowed in the fighter bay of the ship,1084,0.0,1,Fighter Hangar Capacity,9,1,1,38
2056,Service Slots,,None,0.0,1,Service Slots,122,1,1,1
